Registry,Assignment,Organization Name,Organization Address
MA-L,F0F336,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4) Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,BC4699,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4) Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,F483CD,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,FCD733,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,5C899A,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,5C63BF,"TP-LINK TECHNOLOGIES CO.,LTD.","1-6F, Building 2, Pingshandayuan Industrial, South Zone, Shenzhen Guangdong CN 518000 "
MA-L,E005C5,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 7, Second Part, Honghualing Industrial Zone Shenzhen Guangdong CN 518000 "
MA-L,388345,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park,Shennan Rd, Nanshan,  Shenzhen, Guangdong Province CN 518057 "
MA-L,F4F26D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,90AE1B,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,60E327,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,085700,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,30B5C2,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,9C216A,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,78A106,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,0C722C,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,98254A,TP-LINK CORPORATION PTE. LTD.,7 Temasek Boulevard #29-03 Suntec Tower One Singapore  SG 038987 
MA-L,242FD0,TP-LINK CORPORATION PTE. LTD.,7 Temasek Boulevard #29-03 Suntec Tower One Singapore  SG 038987 
MA-L,74FECE,TP-LINK CORPORATION PTE. LTD.,7 Temasek Boulevard #29-03 Suntec Tower One Singapore  SG 038987 
MA-L,245A5F,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,0030CA,Discovery Com,4935 Century Street Huntsville AL US 35816 
MA-L,78605B,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,04F9F8,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,480EEC,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,503EAA,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,F46D2F,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,18F22C,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,9897CC,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,18A6F7,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,584120,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,3C06A7,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,B09575,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,984827,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,68FF7B,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,808F1D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,0C8063,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,487D2E,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,B8F883,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,DCFE18,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,704F57,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,28EE52,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,30B49E,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,1C4419,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,EC26CA,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,647002,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park,Shennan Rd, Nanshan, Shenzhen Guangdong Province, CN 518057 "
MA-L,10FEED,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park Shenzhen Guangdong CN 518057 "
MA-L,645601,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24 (floors 1,3,4,5) and 28 (floors1-4) Shennan Rd, Nanshan Shenzhen,Guangdong Province CN 518057 "
MA-L,F8D111,"TP-LINK TECHNOLOGIES CO.,LTD.","1-6F, Building 2, Pingshandayuan Industrial, South Zone, Shenzhen Guangdong CN 518000 "
MA-L,B0487A,"TP-LINK TECHNOLOGIES CO.,LTD.","1-6F, Building 2, Pingshandayuan Industrial, South Zone, Shenzhen Guangdong CN 518000 "
MA-L,940C6D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 7, Second Part, Honghualing Industrial Zone Shenzhen Guangdong CN 518000 "
MA-L,3C46D8,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,147590,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,50BD5F,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,D0C7C0,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,D4016D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,0C8268,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,148692,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,A8154D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,E4FAC4,TP-LINK CORPORATION PTE. LTD.,7 Temasek Boulevard #29-03 Suntec Tower One Singapore  SG 038987 
MA-L,40AE30,TP-LINK CORPORATION PTE. LTD.,7 Temasek Boulevard #29-03 Suntec Tower One Singapore  SG 038987 
MA-L,80AE54,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,000B79,"X-COM, Inc.",8809 Sudley Road Manassas VA US 20110 
MA-L,00D018,"QWES. COM, INC.",14742 NEWPORT AVE. - STE. #203 TUSTIN CA US 92780 
MA-L,006081,TV/COM INTERNATIONAL,16516 VIA ESPRILLO SAN DIEGO CA US 92127 
MA-L,001970,"Z-Com, Inc.","7F-2, NO.9, PROSPERITY 1ST RD. HSINCHU  TW 300 "
MA-L,00170C,Twig Com Ltd.,Meriniitynkatu 11  Salo FI 2400 
MA-L,0060B3,"Z-COM, INC.","7F-2, NO.9, PROSPERITY 1ST RD. HSINCHU  TW  "
MA-M,D09395D,T-COM LLC,"Kashirskoye Shosse, 49, Building 90, Apartment IV, Floor 2, Room 2A Moscow RU 115409 "
MA-L,649D99,FS COM INC,380 Centerpoint Blvd New Castle New Castle DE US 19720 
MA-L,002720,NEW-SOL COM,Bucheon Tecnopark 403-602 Bucheon city Kyoungki-do KR 420-734 
MA-L,0001EB,C-COM Corporation,"3F, No. 48, Park Ave. II SBIP Hsinchu Taiwan Hsinchu Taiwan TW R.O.C. "
MA-L,00107C,"P-COM, INC.",3175 S. WINCHESTER BLVD. CAMPBELL CA US 95008 
MA-L,00106E,TADIRAN COM. LTD.,26 HASHOFTIM ST. HOLON  58102  IL  
MA-L,000E98,HME Clear-Com LTD.,7400 Beach Drive Cambridgeshire  GB CB25 9TP 
MA-M,3C6A2C8,TP Radio,Agenavej 37 Greve . DK 2670 
IAB,0050C2A04,TP Radio,Agenavej 37 Greve . DK 2670 
MA-L,B8B1C7,"BT&COM CO.,LTD","#1103, E&C Venture Dream Tower II Seoul  KR 152-719 "
MA-L,00C068,HME Clear-Com LTD.,7400 Beach Drive Cambridgeshire  GB CB25 9TP 
MA-L,000F03,"COM&C CO., LTD",2F Woojin BLD 1445-2 Secho-Dong SEOUL  KR 137-070 
MA-L,0002DF,"Net Com Systems, Inc.","15-3, Yoido-Dong, Seoul  KR  "
MA-M,D425CC1,"Eware Information Technology com.,Ltd","No.402,Building 5,Software Park,Keji Mid 3nd Road,Nanshan District Shenzhen Guangdong CN 518057 "
IAB,0050C2BF8,Crtiical Link,6712 Brooklawn Parkway Syracuse NY US 13211 
MA-M,48DA354,Sphere Com Services Pvt Ltd,"Sphere Com Services Pvt Ltd, F-16-22, pankaj plaza, plot-no-7, Sector - 12, Dwarka, New Delhi - 110075, New Delhi New Delhi Delhi IN 110075 "
MA-S,70B3D5D4F,C-COM Satellite Systems Inc.,2574 Sheffield Road Ottawa Ontario CA K1B3V7 
MA-L,5076A6,Ecil Informatica Ind. Com. Ltda,"Av. Araguacema, 388 Barueri São Paulo BR 06460-070 "
IAB,40D85506E,C-COM Satellite Systems Inc.,2574 Sheffield Road Ottawa ONTARIO CA K1B3V7 
MA-L,00245C,Design-Com Technologies Pty. Ltd.,14 Redland Drive Mitcham Victoria AU 3132 
MA-L,00604B,Safe-com GmbH & Co. KG,Burg Lichtenfels 1 35104 Lichtenfels  DE  
MA-L,0070B0,M/A-COM INC. COMPANIES,11717 EXPLORATION LANE GERMANTOWN MD US 20767 
MA-L,0270B0,M/A-COM INC. COMPANIES,11717 EXPLORATION LANE GERMANTOWN MD US 20767 
MA-M,A0BB3E0,Link Labs,"130 Holiday Court, Suite 100 Annapolis Maryland US 21401 "
MA-S,001BC50A8,Link Precision,"Rua Lauro Linhares, 589 Florianópolis SC BR 88036001 "
MA-M,C4FFBC7,Critical Link,6712 Brooklawn  Parkway Syracuse null US 13211 
MA-S,8C1F64A6A,Sphere Com Services Pvt Ltd,"Sphere Com Services Pvt Ltd, F-16-22, pankaj plaza, plot-no-7, Sector - 12, Dwarka, New Delhi - 110075, New Delhi New Delhi Delhi IN 110075 "
IAB,0050C28EB,C-COM Satellite Systems Inc.,2574 Sheffield Road Ottawa Ontario CA K1B3V7 
MA-L,001549,Dixtal Biomedica Ind. Com. Ltda,"R. Eng. Francisco Pitta Brito, 703 São Paulo SP BR 04753-080 "
IAB,0050C2248,Dixtal Biomedica Ind. Com. Ltda.,"R. Eng. Francisco Pitta Brito, 703 São Paulo SP BR 04753080 "
MA-L,0005C7,I/F-COM A/S,Ellegaardvej 36   DK  
MA-L,00603C,"HAGIWARA SYS-COM CO., LTD.",2-4-3 NISHIKI NAKA-KU AICHI 460  JP  
MA-S,8C1F64328,"Com Video Security Systems Co., Ltd."," No.1, Aly. 2, Ln. 2, Sec. 1, Minsheng N. Rd. Gueishan Dist., Taoyuan City   TW 33391 "
MA-M,2CD1417,"XiaMen 35.com Technology Co,.Ltd.","8th.building,Guanri Road,Software Park Xiamen Fujian CN 361008 "
MA-L,4086CB,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,6C6E07,CE LINK LIMITED,"2/F, Building G, Licheng Tech. Ind. Zone Shenzhen Guangdong CN 518104 "
MA-L,642943,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,F07D68,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City  TW 114 "
IAB,40D85517C,Critical Link LLC,6712 Brooklawn Parkway Syracuse NY US 13211 
MA-S,70B3D5547,CE LINK LIMITED,"2/F, Building G, Licheng Tech. Ind. Zone Shenzhen Guangdong CN 518104 "
MA-L,78321B,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,10BEF5,D-Link International,"1 Internal Business Park, #03-12,The Synergy, Singapore Singapore Singapore SG 609917 "
MA-L,0015E9,D-Link Corporation,"2F, No.233-2, Pao-Chiao Road Hsin-Tien, Taipei TW 231 "
MA-L,001B11,D-Link Corporation,"NO.289, Sinhu 3rd Rd., Neihu District, Taipei City TW 114 "
MA-L,00265A,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District  TW 114 "
MA-L,C8BE19,D-Link International,"1 International Business Park, #03-12, The Synergy  SINGAPORE  SG 609917 "
MA-S,70B3D5B51,Critical Link LLC,6712 Brooklawn Parkway Syracuse New York US 13211 
MA-L,C0A0BB,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,A0CEC8,CE LINK LIMITED,"2/F, Building G, Licheng Tech. Ind. Zone Shenzhen Guangdong CN 518104 "
MA-L,D8FEE3,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-S,70B3D5AA8,"West-Com Nurse Call Systems, Inc.",2200 Cordelia Road Fairfield CA US 94534 
IAB,40D855190,Spider Tecnologia Ind. e Com Ltda,"Rua Alencar Araripe,1440 São Paulo SP BR 04253-000 "
MA-L,30493B,"Nanjing Z-Com Wireless Co.,Ltd","Z-Com Building,NO.30 Jiangsu Software Park,NO.699-22 Xuanwu Avenue, Nanjing Jiangsu CN 210042 "
MA-L,00214D,Guangzhou Skytone Transmission Technology Com. Ltd.,"3/F West, Block 4, Huangzhou Guangzhou Guangdong CN 510660 "
MA-L,D8380D,"SHENZHEN IP-COM Network Co.,Ltd","No.1001,Zhongshangyuan Road,Nanshan District Shenzhen Guangdong CN 518000 "
IAB,0050C22A3,"West-Com Nurse Call Systems, Inc.",PO Box 640 Danville CA US 94526 
IAB,40D85513A,Supplier Ind. e Com de Eletroeletrônicos,"Av. Edgar Nelson Meister, 1242, Bloco i Sala 402 Joinville Santa Catarina BR 89219501 "
IAB,0050C2EBA,"West-Com Nurse Call Systems, Inc.",2200 Cordelia Road Fairfield CA US 94534 
IAB,0050C2B03,Spider Tecnologia Ind. e Com. Ltda.,"Rua Alencar Araripe, 1440 São Paulo  BR 04253-000 "
MA-L,0004F8,"QUALICABLE TV Industria E Com., Ltda","Av. Joao Paulo Ablas, 308   BR  "
MA-L,0C0E76,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,085A11,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,A8637D,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,0CB6D2,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,283B82,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
IAB,0050C249D,Critical Link LLC,6712 Brooklawn Parkway Syracuse NY US 13211 
MA-S,70B3D5F1D,Critical Link LLC,6712 Brooklawn Parkway Syracuse null US 13211 
MA-S,70B3D5761,Critical Link LLC,6712 BROOKLAWN PKWY SYRACUSE NY US 13211 
MA-L,00195B,D-Link Corporation,"NO.289, Sinhu 3rd Rd., Neihu District, Taipei City TW 114 "
MA-L,000F3D,D-Link Corporation,"No.8,Li-shing Seventh Road,Science-based Industrial Park,Hsimchu, Hsimchu  TW 300 "
MA-L,EC2280,D-Link International,"1 Internal Business Park, #03-12, SINGAPORE Singapore SG 609917 "
MA-S,70B3D5AF9,Critical Link LLC,6712 Brooklawn Parkway Syracuse null US 13211 
MA-L,54B80A,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,3C1E04,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,E8CC18,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,F8E903,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,6C198F,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
IAB,40D8551A6,RB-LINK Wireless,Parque Comercial Europa Loja 20 Pombal  PT 3100-371 
MA-L,9CD643,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
IAB,0050C2905,"Link Communications, Inc",1035 Cerise Road Billings Montana US 59101 
MA-L,00183D,Vertex Link Corporation,Meitetsu Fudosan Takebashi Bldg 6F Chiyoda-ku Tokyo JP 101-0054 
MA-L,0002A8,Air Link Technology,Bethel Bldg. 303 Seoul KOREA KR 137-130 
MA-L,3C3332,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,C8787D,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,04BAD6,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-M,50A030A,Missing-Link Oy,Åkerlundinkatu 8 Tampere Pirkanmaa FI 33100  
MA-L,7898E8,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,E01CFC,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,F0B4D2,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,C4E90A,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,60634C,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,00AD24,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,180F76,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
IAB,0050C2FC6,Critical Link LLC,6712 Brooklawn  Parkway Syracuse  US 13211 
MA-S,70B3D5D5C,Critical Link LLC,6712 Brooklawn Parkway Syracuse null US 13211 
MA-L,E46F13,D-Link International,"1 Internal Business Park, #03-12,The Synergy, Singapore Singapore Singapore SG 609917 "
MA-L,78542E,D-Link International,"1 Internal Business Park, #03-12. SINGAPORE Singapore TW 609917 "
MA-L,C4A81D,D-Link International,"1 Internal Business Park, #03-12, SINGAPORE Singapore SG 609917 "
MA-L,002191,D-Link Corporation,"NO.289, Sinhu 3rd Rd., Neihu District, Taipei City TW 114 "
MA-L,ACF1DF,D-Link International,"1 International Business Park, #03-12, The Synergy  SINGAPORE  SG 609917 "
MA-L,BCF685,D-Link International,"1 International Business Park, #03-12, The Synergy  SINGAPORE  SG 609917 "
IAB,0050C298E,"Link Technologies, Inc",6560 Satke Drive House Springs MO US 63051 
MA-L,70AF24,TP Vision Belgium NV,Technologiepark Zwijnaarde 19 Gent  BE 9052 
MA-L,A42A95,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,340A33,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,ECADE0,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,F48CEB,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-M,0CFE5DB,YINUO-LINK LIMITED,"5 Floor, Chuangyecheng,Xinghua Road,Xingwei,Fuyong Shenzhen Guangdong CN 518103 "
MA-L,58D56E,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,409BCD,D-Link International,"1 Internal Business Park, #03-12,The Synergy, Singapore Singapore Singapore SG 609917 "
MA-L,E8FDE8,CeLa Link Corporation,"401-1, Partners Tower1, Gasan digital 1-ro 83, Geumcheon-gu Seoul  KR 08589 "
MA-L,802689,D-Link International,"1 Internal Business Park, #03-12,The Synergy, Singapore Singapore Singapore SG 609917 "
MA-S,70B3D5C80,Link Care Services,3bis rue Taylor Paris Paris FR 75010 
MA-L,A0AB1B,D-Link International,"1 Internal Business Park, #03-12,The Synergy, Singapore Singapore Singapore SG 609917 "
MA-S,70B3D542A,Critical Link LLC,6712 Brooklawn Parkway Syracuse null US 13211 
MA-L,000D88,D-Link Corporation,"No.8, Li-Hsing 7 Road, Science-Based Ind Hsinchu  TW 30077 "
MA-L,001195,D-Link Corporation,"2F No. 233-2, Pao-Chiao Road Taipei Taiwan TW 0000 "
MA-L,B8A386,D-Link International,"1 International Business Park, #03-12, The Synergy  SINGAPORE  SG 609917 "
MA-L,1C7EE5,D-Link International,"1 International Business Park, #03-12, The Synergy  SINGAPORE  SG 609917 "
MA-L,001346,D-Link Corporation,"2F, No.233-2, Pao-Chiao Road Hsin-Tien, Taipei TW 231 "
MA-L,1CBDB9,D-Link International,"1 INTERNATIONAL  BUSINESS  PARK, SINGAPORE  SG 609917 "
MA-L,908D78,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,6C7220,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,48EE0C,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,7062B8,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,340804,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,000464,Pulse-Link Inc,1934 Kellogg Avenue Carlsbad CA US 92008 
MA-L,DCEAE7,D-Link Corporation,"No.289, Sinhu 3rd Rd., Neihu District,  Taipei City   TW 114 "
MA-L,BC2228,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-S,70B3D5137,Subject Link Inc,"9F-1, No. 77, Sec 4. Nanjing E. Rd., SongShan Dist. Taipei City Taiwan TW 105406 "
MA-L,A0A3F0,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,BC0F9A,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-S,70B3D5B1B,Technology Link Corporation,Shin-Yokohama Kohoku-ku yokohama kanagawa JP 222-0033 
MA-S,70B3D5EF9,Critical Link LLC,6712 Brooklawn Pkwy Syracuse NY US 13211 
IAB,0050C28F4,Critical Link LLC,6712 Brooklawn Parkway Syracuse NY US 13211 
